Date,Close,High,Low,Open,Volume,ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,WMT,WMT,WMT,WMT,WMT,,TGT,TGT,TGT,TGT,TGT,COST,COST,COST,COST,COST,AMZN,AMZN,AMZN,AMZN,AMZN
2025-03-24,87.07559967041016,87.23484547184827,85.94099991156565,86.06043426264424,17900700.0,WMT,,,,,,,,,,,,,,,
2025-03-25,84.35852813720703,86.89644525808487,84.2191918682925,86.34905494256557,27908600.0,WMT,,,,,,,,,,,,,,,
2025-03-26,84.806396484375,85.15473716838105,84.1694284926904,84.78649455668497,27228800.0,WMT,,,,,,,,,,,,,,,
2025-03-27,85.22441101074219,85.70214083311716,84.37843855201822,84.37843855201822,16782800.0,WMT,,,,,,,,,,,,,,,
2025-03-28,84.7466812133789,85.42346063857032,84.29880812116352,85.0253537543535,14790600.0,WMT,,,,,,,,,,,,,,,
2025-03-31,87.37418365478516,87.7822377416581,83.9703843041053,84.35853646199381,30269300.0,WMT,,,,,,,,,,,,,,,
2025-04-01,88.40925598144531,88.68792853849907,86.95617222448097,87.12536519222678,22080300.0,WMT,,,,,,,,,,,,,,,
2025-04-02,89.33484649658203,89.72299862201453,87.7026150990563,87.78223040159475,19384100.0,WMT,,,,,,,,,,,,,,,
2025-04-03,86.84669494628906,89.45428045090453,85.87133337738746,85.87133337738746,33012900.0,WMT,,,,,,,,,,,,,,,
2025-04-04,82.79597473144531,86.97607848181767,82.25853151898177,85.23436732028618,36209000.0,WMT,,,,,,,,,,,,,,,
2025-04-07,83.43293762207031,85.85142813209005,79.43197426314502,79.85993785440803,36884900.0,WMT,,,,,,,,,,,,,,,
2025-04-08,81.40260314941406,86.55806841944828,80.6462007579754,85.44337055802592,34351700.0,WMT,,,,,,,,,,,,,,,
2025-04-09,89.17560577392578,90.36992649897742,82.62677029099528,82.93530713142725,46632800.0,WMT,,,,,,,,,,,,,,,
2025-04-10,90.18082427978516,91.43485838721428,87.74243179786085,88.30973167615487,34735300.0,WMT,,,,,,,,,,,,,,,
2025-04-11,92.36045837402344,92.90784875810301,89.58367222156686,90.25049696249958,25508100.0,WMT,,,,,,,,,,,,,,,
2025-04-14,94.28131103515625,94.98794718152712,92.45997707849548,92.82821969951182,27742900.0,WMT,,,,,,,,,,,,,,,
2025-04-15,93.52490997314453,95.5751503020755,93.4253851442828,94.37088240835583,21871200.0,WMT,,,,,,,,,,,,,,,
2025-04-16,90.7580795288086,93.85334957127068,90.1808248857512,93.55476748879059,22229100.0,WMT,,,,,,,,,,,,,,,
2025-04-17,92.7784652709961,93.42538806873424,91.18604517958848,91.3950496047178,21393900.0,WMT,,,,,,,,,,,,,,,
2025-04-21,91.97230529785156,93.63439354971113,90.90736604458829,92.57940905773519,18361200.0,WMT,,,,,,,,,,,,,,,
2025-04-22,94.40074157714844,94.83865994755135,92.4400712647182,92.4400712647182,15407800.0,WMT,,,,,,,,,,,,,,,
2025-04-23,94.51021575927734,96.14244720046426,93.71400955979402,94.56992913609278,18046900.0,WMT,,,,,,,,,,,,,,,
2025-04-24,95.38604736328125,95.76425234173763,93.21638028722496,94.26140237524413,13444500.0,WMT,,,,,,,,,,,,,,,
2025-04-25,94.63959503173828,96.01306341201999,93.91305698683495,95.34623874251767,15317200.0,WMT,,,,,,,,,,,,,,,
2025-04-28,94.76898956298828,95.5452938606851,93.89315284291371,94.64955521208964,12950000.0,WMT,,,,,,,,,,,,,,,
2025-04-29,95.5851058959961,95.72444217626843,93.97277631865629,94.39078515947327,12679000.0,WMT,,,,,,,,,,,,,,,
2025-04-30,96.78937530517578,97.31686374487398,94.48036429057183,95.48558255095887,21639900.0,WMT,,,,,,,,,,,,,,,
2025-05-01,96.94861602783203,97.43629299080425,96.13249271167393,96.5604562976619,13171800.0,WMT,,,,,,,,,,,,,,,
2025-05-02,98.28227233886719,98.75004740694561,97.38653365459552,97.48605848767949,16031400.0,WMT,,,,,,,,,,,,,,,
2025-05-05,98.8595199584961,99.26757402304767,98.0633061640312,98.47136782184027,12439100.0,WMT,,,,,,,,,,,,,,,
2025-05-06,98.08322143554688,98.99886203758287,97.94388515233521,98.27231633804386,10626000.0,WMT,,,,,,,,,,,,,,,
2025-05-07,98.36189270019531,98.75999961549897,97.84435143232322,98.08322013746012,11301300.0,WMT,,,,,,,,,,,,,,,
2025-05-08,96.96852111816406,98.85952324799723,96.89885297832453,98.28226860746518,14461100.0,WMT,,,,,,,,,,,,,,,
2025-05-09,96.49462890625,96.97350617073408,96.06563056719054,96.52455778382814,13697800.0,WMT,,,,,,,,,,,,,,,
2025-05-12,96.52455139160156,97.7417097432871,95.39718727832083,97.44240576409294,26783900.0,WMT,,,,,,,,,,,,,,,
2025-05-13,95.65657806396484,97.09322501739148,95.00809878068095,96.27513608260499,19746700.0,WMT,,,,,,,,,,,,,,,
2025-05-14,96.6043701171875,97.10320502522426,95.60670030111397,95.80623121968202,25620100.0,WMT,,,,,,,,,,,,,,,
2025-05-15,96.12548828125,96.49462886499536,91.67588167493528,94.08026966091006,44026100.0,WMT,,,,,,,,,,,,,,,
2025-05-16,98.01107788085938,98.95886874680629,95.7762996861029,95.91597284754916,33746200.0,WMT,,,,,,,,,,,,,,,
2025-05-19,97.89136505126953,98.05098826373208,95.58674260123027,96.42478920441272,20041600.0,WMT,,,,,,,,,,,,,,,
2025-05-20,97.57211303710938,98.58973292104821,96.29508925285687,98.33033663235133,15609600.0,WMT,,,,,,,,,,,,,,,
2025-05-21,96.2052993774414,97.53220204180128,95.75635101087948,96.90366519467474,15742300.0,WMT,,,,,,,,,,,,,,,
2025-05-22,95.70646667480469,96.73406537731974,95.59672238505874,96.31504587735341,13712200.0,WMT,,,,,,,,,,,,,,,
2025-05-23,96.11550903320312,96.31504756879848,94.77863509699009,95.11783919007691,13668600.0,WMT,,,,,,,,,,,,,,,
2025-05-27,97.35262298583984,97.57211156437684,96.35495316457471,97.07327665374427,17180900.0,WMT,,,,,,,,,,,,,,,
2025-05-28,97.01341247558594,98.01108230905815,96.83383160109626,97.29275881109947,11220100.0,WMT,,,,,,,,,,,,,,,
2025-05-29,96.87374114990234,97.54217812425117,96.62432368679157,97.40250495383849,14338000.0,WMT,,,,,,,,,,,,,,,
2025-05-30,98.4899673461914,98.69947709818385,96.37490455544145,96.73406630503327,29980100.0,WMT,,,,,,,,,,,,,,,
2025-06-02,99.53751373291016,99.67719450919152,97.82152805108349,98.60968050385614,16999200.0,WMT,,,,,,,,,,,,,,,
2025-06-03,99.74703216552734,100.65490774562369,98.34031406275004,99.33798388487862,15598600.0,WMT,,,,,,,,,,,,,,,
2025-06-04,99.11849212646484,99.8966733449027,99.08856325061977,99.55746926983653,11115600.0,WMT,,,,,,,,,,,,,,,
2025-06-05,97.73173522949219,99.35793430548927,97.38255231275866,99.06861675420772,15817100.0,WMT,,,,,,,,,,,,,,,
2025-06-06,97.24288177490234,98.33033826092998,96.7440468484786,98.14078616478845,15599300.0,WMT,,,,,,,,,,,,,,,
2025-06-09,97.2229232788086,97.62199273883728,96.5445074802449,97.17304435356554,13655700.0,WMT,,,,,,,,,,,,,,,
2025-06-10,97.09322357177734,97.86142596028127,96.25518460250035,97.06329469596265,17162500.0,WMT,,,,,,,,,,,,,,,
2025-06-11,95.57677459716797,97.0633005412102,95.12781859806176,97.0633005412102,16389600.0,WMT,,,,,,,,,,,,,,,
2025-06-12,94.6090316772461,95.03803000802834,93.21229239481896,94.66888943124746,17845700.0,WMT,,,,,,,,,,,,,,,
2025-06-13,94.21994018554688,95.09788688648993,93.79094185871429,94.29974798627504,18694700.0,WMT,,,,,,,,,,,,,,,
2025-06-16,94.0702896118164,95.55681553402272,93.88072990753716,94.52921682230907,14881700.0,WMT,,,,,,,,,,,,,,,
2025-06-17,94.03038024902344,94.59905174022926,93.401851004517,93.73107625928705,14935600.0,WMT,,,,,,,,,,,,,,,
2025-06-18,94.86841583251953,95.26748526728825,93.87074605140589,94.34963089545164,11333700.0,WMT,,,,,,,,,,,,,,,
2025-06-20,95.89602661132812,96.08557870275624,94.97816458470317,95.01807229121876,20604900.0,WMT,,,,,,,,,,,,,,,
2025-06-23,97.6419448852539,97.70180263681267,95.44706678482989,95.69648423181332,20432400.0,WMT,,,,,,,,,,,,,,,
2025-06-24,97.77164459228516,98.87905872669855,97.02339221020134,97.5022770838464,22403700.0,WMT,,,,,,,,,,,,,,,
2025-06-25,97.03337097167969,98.33033719940993,96.92362668012184,98.08091973889063,11154700.0,WMT,,,,,,,,,,,,,,,
2025-06-26,95.79624938964844,97.1131732011509,95.69648393348936,96.67420367172768,19361400.0,WMT,,,,,,,,,,,,,,,
2025-06-27,97.04334259033203,97.53220629533202,95.93593606374247,96.09555928109299,31431900.0,WMT,,,,,,,,,,,,,,,
2025-06-30,97.55215454101562,97.91131628794041,96.08557867634221,97.00344070271484,17803000.0,WMT,,,,,,,,,,,,,,,
2025-07-01,98.01107788085938,98.95886874680629,97.19298895883857,97.37256982521467,15635800.0,WMT,,,,,,,,,,,,,,,
2025-07-02,97.38255310058594,98.15075552361446,96.83383164726787,97.90133806512748,12502000.0,WMT,,,,,,,,,,,,,,,
2025-07-03,98.13080596923828,98.25052909009578,97.19299388489657,97.47234022194725,7686200.0,WMT,,,,,,,,,,,,,,,
2025-07-07,99.11849212646484,99.11849212646484,97.39252765205607,98.00110683296084,12930900.0,WMT,,,,,,,,,,,,,,,
2025-07-08,96.86376190185547,98.93891701276442,96.28511917476597,98.58973408824053,16875000.0,WMT,,,,,,,,,,,,,,,
2025-07-09,96.58441162109375,97.06329647776903,96.15541329943636,96.92362331365887,13702600.0,WMT,,,,,,,,,,,,,,,
2025-07-10,94.63896179199219,96.55448606125603,94.51923867080689,96.43477055168755,18894800.0,WMT,,,,,,,,,,,,,,,
2025-07-11,94.1800308227539,95.30739495873178,94.01042878321695,94.78861001084915,14595000.0,WMT,,,,,,,,,,,,,,,
2025-07-14,95.55681610107422,95.61667385578423,94.16007680211162,94.28977875280574,13779100.0,WMT,,,,,,,,,,,,,,,
2025-07-15,95.167724609375,95.55681523469599,94.71877622988671,95.37723436057732,10450800.0,WMT,,,,,,,,,,,,,,,
2025-07-16,94.92828369140625,95.60669946486698,94.38954108204479,95.19765119027869,11181600.0,WMT,,,,,,,,,,,,,,,
2025-07-17,94.86841583251953,95.40715842771485,94.66888492094336,94.85844461507217,11165100.0,WMT,,,,,,,,,,,,,,,
2025-07-18,94.82852172851562,95.25752006595309,94.20996368497744,94.8684218240577,14636300.0,WMT,,,,,,,,,,,,,,,
2025-07-21,95.44706726074219,96.41480817772181,94.87839578324916,95.03802660369037,13450400.0,WMT,,,,,,,,,,,,,,,
2025-07-22,95.62664794921875,96.44473687340995,95.51690366327462,95.6166691200557,9049100.0,WMT,,,,,,,,,,,,,,,
2025-07-23,95.45704650878906,96.06562569406283,95.06795589677684,95.78627936868139,9729700.0,WMT,,,,,,,,,,,,,,,
2025-07-24,96.3749008178711,96.73406255353405,95.12781357226817,95.34730214535291,14991500.0,WMT,,,,,,,,,,,,,,,
2025-07-25,97.24288177490234,97.42246265287957,96.3050696775083,96.6143448961736,12868500.0,WMT,,,,,,,,,,,,,,,
2025-07-28,97.38255310058594,97.90133806512748,96.85378930645223,97.0533202285951,12293100.0,WMT,,,,,,,,,,,,,,,
2025-07-29,98.10087585449219,98.48996647785009,97.11317724601437,97.55215440533784,14034300.0,WMT,,,,,,,,,,,,,,,
2025-07-30,97.36259460449219,98.64958959261627,97.06329822385057,98.38022208887713,13864100.0,WMT,,,,,,,,,,,,,,,
2025-07-31,97.75169372558594,98.40017302866553,97.08324915169577,97.21295110160511,15651300.0,WMT,,,,,,,,,,,,,,,
2025-08-01,98.260498046875,98.59970974235665,97.44240910221727,97.77164196828623,16750400.0,WMT,,,,,,,,,,,,,,,
2025-08-04,99.3579330444336,99.67719469181411,97.97117261299508,97.97117261299508,19050200.0,WMT,,,,,,,,,,,,,,,
2025-08-05,99.0785903930664,100.23589107293785,98.6795285422581,99.43775214808741,17977000.0,WMT,,,,,,,,,,,,,,,
2025-08-06,103.11915588378906,103.44838875973252,99.22824196235624,99.22824196235624,23738400.0,WMT,,,,,,,,,,,,,,,
2025-08-07,102.87971496582031,103.65789621049072,101.87206631257487,103.21891905232107,12509500.0,WMT,,,,,,,,,,,,,,,
2025-08-08,103.48829650878906,104.47598752540178,102.90964617113036,103.12913475518138,12394700.0,WMT,,,,,,,,,,,,,,,
2025-08-11,103.68782806396484,104.08689752724656,102.86973908946493,103.65789918625167,12856700.0,WMT,,,,,,,,,,,,,,,
2025-08-12,103.37854766845703,104.06693465623768,103.12913021784838,104.0070769038089,17915300.0,WMT,,,,,,,,,,,,,,,
2025-08-13,100.75466918945312,102.57042788888671,100.61499602885179,101.91196979056853,19398500.0,WMT,,,,,,,,,,,,,,,
2025-08-14,100.61499786376953,101.20362700413828,100.48530352987918,100.98413843015727,10858400.0,WMT,,,,,,,,,,,,,,,
2025-08-15,100.0,100.7699966430664,99.54000091552734,100.62999725341797,13604900.0,WMT,,,,,,,,,,,,,,,
2025-08-18,100.69999694824219,100.87999725341797,99.91999816894531,100.0,11656100.0,WMT,,,,,,,,,,,,,,,
2025-08-19,101.29000091552734,102.43000030517578,100.80000305175781,100.95999908447266,16999000.0,WMT,,,,,,,,,,,,,,,
2025-08-20,102.56999969482422,102.6500015258789,100.93000030517578,101.1500015258789,18655000.0,WMT,,,,,,,,,,,,,,,
2025-08-21,97.95999908447266,99.44999694824219,96.94999694824219,99.41000366210938,51825100.0,WMT,,,,,,,,,,,,,,,
2025-08-22,96.83000183105469,99.05000305175781,96.76000213623047,98.06999969482422,32695200.0,WMT,,,,,,,,,,,,,,,
2025-08-25,96.06999969482422,97.58000183105469,96.06999969482422,97.0,18956100.0,WMT,,,,,,,,,,,,,,,
2025-08-26,96.05000305175781,96.47000122070312,95.41999816894531,96.27999877929688,22270400.0,WMT,,,,,,,,,,,,,,,
2025-08-27,96.08000183105469,96.31999969482422,95.5999984741211,95.9000015258789,12925700.0,WMT,,,,,,,,,,,,,,,
2025-08-28,96.11000061035156,96.56999969482422,95.69999694824219,96.0,19241600.0,WMT,,,,,,,,,,,,,,,
2025-08-29,96.9800033569336,97.02999877929688,95.80000305175781,96.0999984741211,15600300.0,WMT,,,,,,,,,,,,,,,
2025-09-02,97.8499984741211,97.8499984741211,96.51000213623047,97.2300033569336,15351300.0,WMT,,,,,,,,,,,,,,,
2025-09-03,99.44000244140625,99.44000244140625,97.5,97.8499984741211,18995900.0,WMT,,,,,,,,,,,,,,,
2025-09-04,100.93000030517578,101.3499984741211,99.6500015258789,99.91000366210938,15640900.0,WMT,,,,,,,,,,,,,,,
2025-09-05,100.51000213623047,101.4800033569336,99.55000305175781,101.08000183105469,13748500.0,WMT,,,,,,,,,,,,,,,
2025-09-08,102.27999877929688,102.36000061035156,100.41999816894531,100.8499984741211,13685700.0,WMT,,,,,,,,,,,,,,,
2025-09-09,102.29000091552734,102.48999786376953,101.55000305175781,102.0,11819700.0,WMT,,,,,,,,,,,,,,,
2025-09-10,100.41000366210938,102.44999694824219,100.38999938964844,101.94999694824219,17934900.0,WMT,,,,,,,,,,,,,,,
2025-09-11,102.6500015258789,102.77999877929688,100.27999877929688,100.98999786376953,15900800.0,WMT,,,,,,,,,,,,,,,
2025-09-12,103.48999786376953,103.9800033569336,102.36000061035156,102.54000091552734,11641900.0,WMT,,,,,,,,,,,,,,,
2025-09-15,103.69000244140625,103.9800033569336,103.41000366210938,103.6500015258789,10756900.0,WMT,,,,,,,,,,,,,,,
2025-09-16,103.41999816894531,104.20999908447266,103.12999725341797,103.8499984741211,14481900.0,WMT,,,,,,,,,,,,,,,
2025-09-17,104.2699966430664,106.11000061035156,103.7300033569336,103.7300033569336,25382000.0,WMT,,,,,,,,,,,,,,,
2025-09-18,103.5999984741211,104.63999938964844,102.12000274658203,103.77999877929688,14869400.0,WMT,,,,,,,,,,,,,,,
2025-09-19,102.33000183105469,103.94000244140625,102.08999633789062,103.80999755859375,34791600.0,WMT,,,,,,,,,,,,,,,
2025-09-22,102.81999969482422,103.19999694824219,101.91999816894531,102.44999694824219,12861900.0,WMT,,,,,,,,,,,,,,,
2025-09-23,102.5199966430664,102.68000030517578,101.33000183105469,102.41000366210938,13158700.0,WMT,,,,,,,,,,,,,,,
2025-09-24,102.7300033569336,103.47000122070312,102.4800033569336,103.04000091552734,11391800.0,WMT,,,,,,,,,,,,,,,
2025-09-25,103.05000305175781,103.51000213623047,102.58000183105469,103.22000122070312,13366700.0,WMT,,,,,,,,,,,,,,,
2025-09-26,103.16000366210938,103.48999786376953,102.47000122070312,102.87999725341797,11859300.0,WMT,,,,,,,,,,,,,,,
2025-09-29,103.08000183105469,103.30999755859375,102.08000183105469,103.05000305175781,15477200.0,WMT,,,,,,,,,,,,,,,
2025-09-30,103.05999755859375,103.94000244140625,102.72000122070312,103.0,13873400.0,WMT,,,,,,,,,,,,,,,
2025-10-01,101.95999908447266,102.86000061035156,100.55000305175781,102.55999755859375,16142800.0,WMT,,,,,,,,,,,,,,,
2025-10-02,101.69999694824219,102.13999938964844,99.87000274658203,101.44999694824219,15605400.0,WMT,,,,,,,,,,,,,,,
2025-10-03,102.06999969482422,102.81999969482422,101.19999694824219,101.45999908447266,11867500.0,WMT,,,,,,,,,,,,,,,
2025-10-06,102.69999694824219,103.06999969482422,101.58000183105469,101.87999725341797,13303600.0,WMT,,,,,,,,,,,,,,,
2025-10-07,103.23999786376953,103.25,100.94999694824219,102.37999725341797,15538900.0,WMT,,,,,,,,,,,,,,,
2025-10-08,102.9000015258789,103.26000213623047,102.1500015258789,103.0199966430664,13584100.0,WMT,,,,,,,,,,,,,,,
2025-10-09,101.7699966430664,103.44999694824219,100.37000274658203,103.12999725341797,19508000.0,WMT,,,,,,,,,,,,,,,
2025-10-10,101.83999633789062,103.62999725341797,101.5199966430664,102.05000305175781,18519400.0,WMT,,,,,,,,,,,,,,,
2025-10-13,102.12000274658203,102.44999694824219,101.06999969482422,101.37000274658203,10871200.0,WMT,,,,,,,,,,,,,,,
